	page	x0	y0	x1	y1	token	contract_num	advertiser	flight_from	flight_to	gross_amount	tok_id	length	digitness	is_dollar	log_amount	label
0	0	18.0	25.174	48.232	25.217	Contract	0.0	0.16	0.0	0.0	0.0	53	8	0.0	0.0	0.0	0
1	0	50.456	25.174	89.584	25.217	Agreement	0.0	0.28	0.0	0.0	0.0	115	9	0.0	0.0	0.0	0
2	0	91.808	25.174	125.16	25.217	Between:	0.0	0.29	0.0	0.0	0.0	120	8	0.0	0.0	0.0	0
3	0	429.272	25.174	445.72	25.217	Print	0.0	0.34	0.0	0.0	0.0	37	5	0.0	0.0	0.0	0
4	0	447.944	25.174	464.84	25.217	Date	0.0	0.34	0.0	0.0	0.0	8	4	0.0	0.0	0.0	0
5	0	474.001	25.174	505.137	25.217	10/30/12	0.0	0.29	0.0	0.0	0.0	0	8	0.75	0.0	0.0	0
6	0	533.251	25.174	551.931	25.217	Page	0.0	0.26	0.0	0.0	0.0	7	4	0.0	0.0	0.0	0
7	0	261.18	41.705	350.94	41.794	CONTRACT	0.0	0.23	0.0	0.0	0.0	53	8	0.0	0.0	0.0	0
8	0	119.999	63.207	149.989	63.262	KMBC	0.0	0.23	0.0	0.0	0.0	1122	4	0.0	0.0	0.0	0
9	0	406.681	60.424	436.913	60.467	Contract	0.0	0.27	0.0	0.0	0.0	53	8	0.0	0.0	0.0	0
10	0	443.585	60.424	474.257	60.467	Revision	0.0	0.38	0.0	0.0	0.0	75	8	0.0	0.0	0.0	0
11	0	495.842	60.424	505.178	60.467	Alt	0.0	0.38	0.0	0.0	0.0	31	3	0.0	0.0	0.0	0
12	0	507.402	60.424	527.85	60.467	Order	0.0	0.38	0.0	0.0	0.0	9	5	0.0	0.0	0.0	0
13	0	119.999	75.207	142.239	75.262	6455	0.0	0.26	0.0	0.0	0.67	0	4	1.0	1.0	8.772765	0
14	0	145.019	75.207	198.919	75.262	Winchester	0.0	0.29	0.0	0.0	0.0	2119	10	0.0	0.0	0.0	0
15	0	201.699	75.207	220.039	75.262	Ave	0.0	0.27	0.0	0.0	0.0	198	3	0.0	0.0	0.0	0
16	0	417.001	72.424	443.689	72.467	935829	0.0	0.24	0.0	0.0	0.47	0	6	1.0	1.0	13.749189	0
17	0	495.842	72.424	531.426	72.467	07892442	0.0	0.2	0.0	0.0	0.44	0	8	1.0	1.0	15.881416	0
18	0	119.999	87.207	155.569	87.262	Kansas	0.0	0.23	0.0	0.0	0.0	1632	6	0.0	0.0	0.0	0
19	0	158.349	87.207	180.019	87.262	City,	0.0	0.29	0.0	0.0	0.0	551	5	0.0	0.0	0.0	0
20	0	204.469	87.207	257.839	87.262	64133-6409	0.0	0.31	0.0	0.0	0.0	0	10	0.9	0.0	0.0	0
21	0	309.002	85.924	336.57	85.967	Product	0.0	0.31	0.0	0.0	0.0	5	7	0.0	0.0	0.0	0
22	0	119.999	99.207	185.589	99.262	(816)221-9999	0.0	0.55	0.0	0.0	0.0	0	13	0.7692308	0.0	0.0	0
23	0	322.612	98.164	355.052	98.208	HEALTH	0.0	0.69	0.0	0.0	0.0	3529	6	0.0	0.0	0.0	0
24	0	357.276	98.164	404.828	98.208	EDUCATION	0.0	0.69	0.0	0.0	0.0	3419	9	0.0	0.0	0.0	0
25	0	308.251	110.674	338.483	110.717	Contract	0.0	0.6	0.0	0.0	0.0	53	8	0.0	0.0	0.0	0
26	0	340.707	110.674	361.603	110.717	Dates	0.0	0.5	0.0	0.0	0.0	18	5	0.0	0.0	0.0	0
27	0	407.251	110.674	438.371	110.717	Estimate	0.0	0.3	0.0	0.0	0.0	23	8	0.0	0.0	0.0	0
28	0	18.0	121.412	63.92	121.457	www.kmbc.com	0.0	0.17	0.0	0.0	0.0	2227	12	0.0	0.0	0.0	0
29	0	308.251	122.914	339.387	122.958	10/23/12	0.0	0.13	0.0	0.0	0.0	0	8	0.75	0.0	0.0	0
30	0	346.499	122.914	377.635	122.958	10/29/12	0.0	0.26	0.0	0.0	0.0	0	8	0.75	0.0	0.0	0
31	0	407.251	122.914	425.043	122.958	2135	0.0	0.38	0.0	0.0	0.67	0	4	1.0	1.0	7.6666903	0
32	0	309.002	135.424	345.01	135.467	Advertiser	0.0	0.41	0.0	0.0	0.0	6	10	0.0	0.0	0.0	0
33	0	484.501	135.424	512.061	135.467	Original	0.0	0.41	0.0	0.0	0.0	39	8	0.0	0.0	0.0	0
34	0	514.285	135.424	531.181	135.467	Date	0.0	0.41	0.0	0.0	0.0	8	4	0.0	0.0	0.0	0
35	0	537.853	135.424	568.525	135.467	Revision	0.0	0.67	0.0	0.0	0.0	75	8	0.0	0.0	0.0	0
36	0	309.002	147.664	355.682	147.708	Missourians	0.0	0.77	0.0	0.0	0.0	5455	11	0.0	0.0	0.0	advertiser
37	0	357.906	147.664	368.57	147.708	for	0.0	0.77	0.0	0.0	0.0	50	3	0.0	0.0	0.0	advertiser
38	0	370.794	147.664	395.242	147.708	Health	0.0	0.77	0.0	0.0	0.0	3529	6	0.0	0.0	0.0	advertiser
39	0	405.466	147.664	444.138	147.708	Education	0.0	0.71	0.0	0.0	0.0	3419	9	0.0	0.0	0.0	0
40	0	491.041	147.424	522.177	147.467	10/30/12	0.0	0.54	0.0	0.0	0.0	0	8	0.75	0.0	0.0	0
41	0	544.665	147.424	575.801	147.467	10/30/12	0.0	0.31	0.0	0.0	0.0	0	8	0.75	0.0	0.0	0
42	0	18.0	157.174	34.456	157.217	And:	0.0	0.23	0.0	0.0	0.0	77	4	0.0	0.0	0.0	0
43	0	406.681	160.174	428.017	160.217	Billing	0.0	0.31	0.0	0.0	0.0	11	7	0.0	0.0	0.0	0
44	0	430.241	160.174	450.241	160.217	Cycle	0.0	0.32	0.0	0.0	0.0	32	5	0.0	0.0	0.0	0
45	0	457.92	160.174	479.256	160.217	Billing	0.0	0.35	0.0	0.0	0.0	11	7	0.0	0.0	0.0	0
46	0	481.48	160.174	513.936	160.217	Calendar	0.0	0.35	0.0	0.0	0.0	48	8	0.0	0.0	0.0	0
47	0	536.4	160.174	578.192	160.217	Cash/Trade	0.0	0.35	0.0	0.0	0.0	150	10	0.0	0.0	0.0	0
48	0	406.681	172.174	444.465	172.217	EOM/EOC	0.0	0.34	0.0	0.0	0.0	43	7	0.0	0.0	0.0	0
49	0	457.92	172.174	493.936	172.217	Broadcast	0.0	0.34	0.0	0.0	0.0	41	9	0.0	0.0	0.0	0
50	0	536.4	172.174	555.072	172.217	Cash	0.0	0.34	0.0	0.0	0.0	21	4	0.0	0.0	0.0	0
51	0	90.0	177.871	120.501	177.92	Buying	0.0	0.34	0.0	0.0	0.0	67	6	0.0	0.0	0.0	0
52	0	123.003	177.871	146.511	177.92	Time,	0.0	0.33	0.0	0.0	0.0	22	5	0.0	0.0	0.0	0
53	0	149.013	177.871	169.011	177.92	LLC.	0.0	0.33	0.0	0.0	0.0	317	4	0.0	0.0	0.0	0
54	0	406.5	184.924	431.404	184.967	Station	0.0	0.36	0.0	0.0	0.0	57	7	0.0	0.0	0.0	0
55	0	457.92	184.924	486.824	184.967	Account	0.0	0.33	0.0	0.0	0.0	15	7	0.0	0.0	0.0	0
56	0	489.048	184.924	523.728	184.967	Executive	0.0	0.33	0.0	0.0	0.0	24	9	0.0	0.0	0.0	0
57	0	536.25	184.924	556.258	184.967	Sales	0.0	0.27	0.0	0.0	0.0	10	5	0.0	0.0	0.0	0
58	0	558.482	184.924	579.378	184.967	Office	0.0	0.3	0.0	0.0	0.0	12	6	0.0	0.0	0.0	0
59	0	90.0	188.371	105.012	188.42	650	0.0	0.33	0.0	0.0	0.86	0	3	1.0	1.0	6.4785094	0
60	0	107.514	188.371	172.035	188.42	Massachusetts	0.0	0.36	0.0	0.0	0.0	594	13	0.0	0.0	0.0	0
61	0	174.537	188.371	191.043	188.42	Ave	0.0	0.3	0.0	0.0	0.0	198	3	0.0	0.0	0.0	0
62	0	90.0	198.871	104.004	198.92	Ste	0.0	0.3	0.0	0.0	0.0	344	3	0.0	0.0	0.0	0
63	0	106.506	198.871	121.518	198.92	210	0.0	0.18	0.0	0.0	0.71	0	3	1.0	1.0	5.351858	0
64	0	406.5	197.164	430.492	197.208	KMBC	0.0	0.32	0.0	0.0	0.0	1122	4	0.0	0.0	0.0	0
65	0	457.92	196.924	489.04	196.967	Meredith	0.0	0.34	0.0	0.0	0.0	1894	8	0.0	0.0	0.0	0
66	0	491.264	196.924	529.056	196.967	Thompson	0.0	0.35	0.0	0.0	0.0	1952	8	0.0	0.0	0.0	0
67	0	536.25	196.924	603.834	196.967	Eagle-Washington,	0.0	0.35	0.0	0.0	0.0	1903	17	0.0	0.0	0.0	0
68	0	90.0	209.371	144.0	209.42	Washington,	0.0	0.29	0.0	0.0	0.0	97	11	0.0	0.0	0.0	0
69	0	164.502	209.371	189.522	209.42	20001	0.0	0.38	0.0	0.0	0.5	0	5	1.0	1.0	9.903587	0
70	0	406.562	209.674	432.794	209.717	Special	0.0	0.43	0.0	0.0	0.0	104	7	0.0	0.0	0.0	0
71	0	435.018	209.674	466.586	209.717	Handling	0.0	0.43	0.0	0.0	0.0	116	8	0.0	0.0	0.0	0
72	0	406.562	234.424	454.13	234.467	Demographic	0.0	0.38	0.0	0.0	0.0	40	11	0.0	0.0	0.0	0
73	0	406.321	246.424	428.553	246.467	Adults	0.0	0.38	0.0	0.0	0.0	192	6	0.0	0.0	0.0	0
74	0	430.777	246.424	444.345	246.467	35+	0.0	0.27	0.0	0.0	0.0	0	3	0.6666667	0.0	0.0	0
75	0	406.5	283.924	424.284	283.967	IDB#	0.0	0.32	0.0	0.0	0.0	171	4	0.0	0.0	0.0	0
76	0	457.92	283.924	493.928	283.967	Advertiser	0.0	0.35	0.0	0.0	0.0	6	10	0.0	0.0	0.0	0
77	0	496.152	283.924	515.272	283.967	Code	0.0	0.35	0.0	0.0	0.0	19	4	0.0	0.0	0.0	0
78	0	536.25	283.924	563.818	283.967	Product	0.0	0.35	0.0	0.0	0.0	5	7	0.0	0.0	0.0	0
79	0	566.042	283.924	585.162	283.967	Code	0.0	0.35	0.0	0.0	0.0	19	4	0.0	0.0	0.0	0
80	0	457.92	295.924	471.264	295.967	370	0.0	0.32	0.0	0.0	0.57	0	3	1.0	1.0	5.916202	0
81	0	536.25	295.924	549.594	295.967	375	0.0	0.24	0.0	0.0	0.57	0	3	1.0	1.0	5.9295893	0
82	0	406.5	308.674	433.18	308.717	Agency	0.0	0.17	0.0	0.0	0.0	2	6	0.0	0.0	0.0	0
83	0	435.404	308.674	447.852	308.717	Ref	0.0	0.19	0.0	0.0	0.0	63	3	0.0	0.0	0.0	0
84	0	497.251	308.674	533.259	308.717	Advertiser	0.0	0.25	0.0	0.0	0.0	6	10	0.0	0.0	0.0	0
85	0	535.483	308.674	547.931	308.717	Ref	0.0	0.25	0.0	0.0	0.0	63	3	0.0	0.0	0.0	0
86	0	401.25	341.011	426.765	341.059	Spots/	0.0	0.25	0.0	0.0	0.0	4	6	0.0	0.0	0.0	0
