	page	x0	y0	x1	y1	token	contract_num	advertiser	flight_from	flight_to	gross_amount	tok_id	length	digitness	is_dollar	log_amount	label
0	0	17.999	19.01	48.31	26.953	Contract	0.0	0.41	0.0	0.0	0.0	53	8	0.0	0.0	0.0	0
1	0	50.639	19.01	89.95	26.953	Agreement	0.0	0.41	0.0	0.0	0.0	115	9	0.0	0.0	0.0	0
2	0	92.279	19.01	125.59	26.953	Between:	0.0	0.38	0.0	0.0	0.0	120	8	0.0	0.0	0.0	0
3	0	429.96	19.01	446.471	26.953	Print	0.0	0.38	0.0	0.0	0.0	37	5	0.0	0.0	0.0	0
4	0	448.8	19.01	465.741	26.953	Date	0.0	0.38	0.0	0.0	0.0	8	4	0.0	0.0	0.0	0
5	0	474.0	19.01	505.221	26.953	09/27/12	0.0	0.29	0.0	0.0	0.0	0	8	0.75	0.0	0.0	0
6	0	533.28	19.01	552.022	26.953	Page	0.0	0.26	0.0	0.0	0.0	7	4	0.0	0.0	0.0	0
7	0	261.48	29.934	350.413	45.24	CONTRACT	0.0	0.4	0.0	0.0	0.0	53	8	0.0	0.0	0.0	0
8	0	120.0	55.86	142.177	65.412	KOB	0.0	0.36	0.0	0.0	0.0	1083	3	0.0	0.0	0.0	0
9	0	406.68	54.289	436.99	62.233	Contract	0.0	0.4	0.0	0.0	0.0	53	8	0.0	0.0	0.0	0
10	0	443.88	54.289	474.621	62.233	Revision	0.0	0.43	0.0	0.0	0.0	75	8	0.0	0.0	0.0	0
11	0	495.84	54.289	505.271	62.233	Alt	0.0	0.43	0.0	0.0	0.0	31	3	0.0	0.0	0.0	0
12	0	507.6	54.289	528.032	62.233	Order	0.0	0.42	0.0	0.0	0.0	9	5	0.0	0.0	0.0	0
13	0	128.28	67.86	176.95	77.412	Broadcast	0.0	0.24	0.0	0.0	0.0	41	9	0.0	0.0	0.0	0
14	0	179.76	67.86	205.207	77.412	Plaza	0.0	0.18	0.0	0.0	0.0	616	5	0.0	0.0	0.0	0
15	0	417.24	66.289	443.902	74.233	165162	0.0	0.14	0.0	0.0	0.47	0	6	1.0	1.0	12.0146885	0
16	0	495.84	66.289	531.382	74.233	06846132	0.0	0.21	0.0	0.0	0.44	0	8	1.0	1.0	15.739195	0
17	0	120.0	79.86	183.963	89.412	Albuquerque,	0.0	0.26	0.0	0.0	0.0	2295	12	0.0	0.0	0.0	0
18	0	207.96	79.86	235.567	89.412	87104	0.0	0.23	0.0	0.0	0.75	0	5	1.0	1.0	11.374869	0
19	0	309.0	79.729	336.671	87.673	Product	0.0	0.24	0.0	0.0	0.0	5	7	0.0	0.0	0.0	0
20	0	120.0	91.86	185.287	101.412	(505)243-4411	0.0	0.39	0.0	0.0	0.0	0	13	0.7692308	0.0	0.0	0
21	0	307.44	92.203	345.754	99.913	HEATHER	0.0	0.53	0.0	0.0	0.0	2919	7	0.0	0.0	0.0	0
22	0	348.0	92.203	380.434	99.913	WILSON	0.0	0.65	0.0	0.0	0.0	2709	6	0.0	0.0	0.0	0
23	0	308.28	104.569	338.591	112.513	Contract	0.0	0.65	0.0	0.0	0.0	53	8	0.0	0.0	0.0	0
24	0	340.92	104.569	361.852	112.513	Dates	0.0	0.61	0.0	0.0	0.0	18	5	0.0	0.0	0.0	0
25	0	407.28	104.569	438.861	112.513	Estimate	0.0	0.5	0.0	0.0	0.0	23	8	0.0	0.0	0.0	0
26	0	17.999	115.692	64.068	121.529	www.kobtv.com	0.0	0.27	0.0	0.0	0.0	4059	13	0.0	0.0	0.0	0
27	0	308.28	117.043	339.502	124.753	09/25/12	0.0	0.21	0.0	0.0	0.0	0	8	0.75	0.0	0.0	0
28	0	346.68	117.043	377.902	124.753	10/01/12	0.0	0.24	0.0	0.0	0.0	0	8	0.75	0.0	0.0	0
29	0	407.28	117.043	435.262	124.753	925C01	0.0	0.36	0.0	0.0	0.0	214	6	0.8333333	0.0	0.0	0
30	0	309.0	129.289	345.152	137.233	Advertiser	0.0	0.41	0.0	0.0	0.0	6	10	0.0	0.0	0.0	0
31	0	484.44	129.289	512.021	137.233	Original	0.0	0.41	0.0	0.0	0.0	39	8	0.0	0.0	0.0	0
32	0	514.32	129.289	531.262	137.233	Date	0.0	0.41	0.0	0.0	0.0	8	4	0.0	0.0	0.0	0
33	0	538.08	129.289	568.822	137.233	Revision	0.0	0.5	0.0	0.0	0.0	75	8	0.0	0.0	0.0	0
34	0	309.0	141.763	338.761	149.473	Heather	0.0	0.65	0.0	0.0	0.0	2919	7	0.0	0.0	0.0	0
35	0	341.04	141.763	367.663	149.473	Wilson	0.0	0.8	0.0	0.0	0.0	2709	6	0.0	0.0	0.0	advertiser
36	0	376.68	141.763	402.982	149.473	Senate	0.0	0.8	0.0	0.0	0.0	249	6	0.0	0.0	0.0	advertiser
37	0	491.28	141.289	522.502	149.233	08/23/12	0.0	0.63	0.0	0.0	0.0	0	8	0.75	0.0	0.0	0
38	0	545.04	141.289	576.262	149.233	09/20/12	0.0	0.3	0.0	0.0	0.0	0	8	0.75	0.0	0.0	0
39	0	17.999	151.009	34.51	158.953	And:	0.0	0.24	0.0	0.0	0.0	77	4	0.0	0.0	0.0	0
40	0	406.68	154.009	428.181	161.953	Billing	0.0	0.32	0.0	0.0	0.0	11	7	0.0	0.0	0.0	0
